# Running gravitational simulaition with N = 2 bodies
#  m_1 = 1.9885e+30  m_2 = 5.9722e+24
# t  x_1  y_1  x_2  y_2
 0.00000e+00  3.00337e-06 -2.69681e-16 -1.00000e+00  8.97929e-11 
 1.36000e-02  2.99241e-06  2.56331e-07 -9.96351e-01 -8.53478e-02 
 1.37000e-02  2.99225e-06  2.58211e-07 -9.96297e-01 -8.59738e-02 
 1.38000e-02  2.99209e-06  2.60091e-07 -9.96243e-01 -8.65998e-02 
 1.39000e-02  2.99192e-06  2.61971e-07 -9.96189e-01 -8.72257e-02 
 1.40000e-02  2.99176e-06  2.63851e-07 -9.96134e-01 -8.78516e-02 
 1.41000e-02  2.99159e-06  2.65731e-07 -9.96078e-01 -8.84775e-02 
 1.42000e-02  2.99142e-06  2.67610e-07 -9.96022e-01 -8.91033e-02 
 1.43000e-02  2.99125e-06  2.69490e-07 -9.95966e-01 -8.97291e-02 
 1.44000e-02  2.99108e-06  2.71369e-07 -9.95910e-01 -9.03549e-02 
 1.45000e-02  2.99091e-06  2.73248e-07 -9.95853e-01 -9.09806e-02 
 1.46000e-02  2.99074e-06  2.75128e-07 -9.95795e-01 -9.16063e-02 
 1.47000e-02  2.99057e-06  2.77007e-07 -9.95738e-01 -9.22320e-02 
 1.48000e-02  2.99039e-06  2.78886e-07 -9.95679e-01 -9.28576e-02 
 1.49000e-02  2.99022e-06  2.80765e-07 -9.95621e-01 -9.34832e-02 
 1.50000e-02  2.99004e-06  2.82643e-07 -9.95562e-01 -9.41088e-02 
 1.51000e-02  2.98986e-06  2.84522e-07 -9.95503e-01 -9.47343e-02 
 1.52000e-02  2.98968e-06  2.86401e-07 -9.95443e-01 -9.53597e-02 
 1.53000e-02  2.98950e-06  2.88279e-07 -9.95383e-01 -9.59852e-02 
 1.54000e-02  2.98932e-06  2.90157e-07 -9.95322e-01 -9.66106e-02 
 1.55000e-02  2.98914e-06  2.92035e-07 -9.95261e-01 -9.72360e-02 
 1.56000e-02  2.98895e-06  2.93914e-07 -9.95200e-01 -9.78613e-02 
