2.621004e+00 7.604717e-01 -2.385195e+00 -1.512029e+00 -5.193342e-01 1.505882e+00 7.943840e+00 -4.605301e-01 
2.603798e+00 7.998545e-01 -2.346743e+00 -1.527785e+00 -5.618491e-01 1.458302e+00 7.947407e+00 -4.062582e-01 
2.585587e+00 8.391785e-01 -2.307618e+00 -1.542891e+00 -6.036934e-01 1.409540e+00 7.950345e+00 -3.518851e-01 
2.566366e+00 8.784185e-01 -2.267814e+00 -1.557317e+00 -6.448734e-01 1.359583e+00 7.952653e+00 -2.974150e-01 
2.546135e+00 9.175494e-01 -2.227326e+00 -1.571028e+00 -6.853971e-01 1.308417e+00 7.954335e+00 -2.428521e-01 
2.524892e+00 9.565454e-01 -2.186148e+00 -1.583991e+00 -7.252738e-01 1.256021e+00 7.955393e+00 -1.882005e-01 
2.502763e+00 9.951680e-01 -2.144507e+00 -1.596101e+00 -7.643003e-01 1.202670e+00 7.955828e+00 -1.337656e-01 
2.479503e+00 1.033818e+00 -2.101937e+00 -1.607454e+00 -8.029200e-01 1.147746e+00 7.955646e+00 -7.894983e-02 
2.455234e+00 1.072255e+00 -2.058661e+00 -1.617935e+00 -8.409287e-01 1.091504e+00 7.954847e+00 -2.405810e-02 
2.429957e+00 1.110453e+00 -2.014674e+00 -1.627497e+00 -8.783410e-01 1.033903e+00 7.953431e+00 3.090539e-02 
2.403677e+00 1.148385e+00 -1.969971e+00 -1.636089e+00 -9.151722e-01 9.748924e-01 7.951402e+00 8.593640e-02 
2.376548e+00 1.185819e+00 -1.924801e+00 -1.643616e+00 -9.512405e-01 9.147502e-01 7.948778e+00 1.407278e-01 
2.348277e+00 1.223141e+00 -1.878660e+00 -1.650101e+00 -9.869607e-01 8.527428e-01 7.945531e+00 1.958807e-01 
2.319016e+00 1.260118e+00 -1.831794e+00 -1.655430e+00 -1.022148e+00 7.891175e-01 7.941677e+00 2.510883e-01 
2.288772e+00 1.296722e+00 -1.784202e+00 -1.659531e+00 -1.056817e+00 7.237792e-01 7.937218e+00 3.063463e-01 
2.257552e+00 1.332927e+00 -1.735884e+00 -1.662321e+00 -1.090981e+00 6.566165e-01 7.932157e+00 3.616504e-01 
2.225364e+00 1.368706e+00 -1.686845e+00 -1.663708e+00 -1.124651e+00 5.874990e-01 7.926496e+00 4.169962e-01 
2.192402e+00 1.403839e+00 -1.637364e+00 -1.663593e+00 -1.157651e+00 5.166712e-01 7.920273e+00 4.720749e-01 
2.158312e+00 1.438689e+00 -1.586906e+00 -1.661859e+00 -1.190345e+00 4.431715e-01 7.913421e+00 5.274909e-01 
2.123283e+00 1.473033e+00 -1.535758e+00 -1.658370e+00 -1.222538e+00 3.671731e-01 7.905976e+00 5.829354e-01 
2.087327e+00 1.506845e+00 -1.483945e+00 -1.652975e+00 -1.254204e+00 2.884250e-01 7.897939e+00 6.384042e-01 
2.050456e+00 1.540099e+00 -1.431501e+00 -1.645497e+00 -1.285299e+00 2.066282e-01 7.889314e+00 6.938927e-01 
2.012892e+00 1.572590e+00 -1.378768e+00 -1.635792e+00 -1.315581e+00 1.219028e-01 7.880155e+00 7.490915e-01 
1.974234e+00 1.604652e+00 -1.325237e+00 -1.623510e+00 -1.345270e+00 3.288328e-02 7.870363e+00 8.046061e-01 
1.934701e+00 1.636077e+00 -1.271299e+00 -1.608413e+00 -1.374017e+00 -6.049641e-02 7.859988e+00 8.601270e-01 
1.894305e+00 1.666840e+00 -1.217104e+00 -1.590150e+00 -1.401550e+00 -1.588789e-01 7.849034e+00 9.156499e-01 
1.853063e+00 1.696912e+00 -1.162874e+00 -1.568300e+00 -1.427457e+00 -2.630589e-01 7.837502e+00 9.711701e-01 
1.810989e+00 1.726269e+00 -1.108941e+00 -1.542340e+00 -1.451101e+00 -3.740260e-01 7.825395e+00 1.026683e+00 
1.768334e+00 1.754728e+00 -1.056106e+00 -1.511809e+00 -1.471385e+00 -4.923371e-01 7.812786e+00 1.081880e+00 
1.724643e+00 1.782575e+00 -1.004595e+00 -1.475582e+00 -1.486947e+00 -6.208186e-01 7.799538e+00 1.137365e+00 
1.680163e+00 1.809624e+00 -9.560254e-01 -1.432884e+00 -1.495042e+00 -7.606461e-01 7.785721e+00 1.192829e+00 
1.634907e+00 1.835846e+00 -9.126142e-01 -1.382764e+00 -1.491266e+00 -9.136615e-01 7.771337e+00 1.248269e+00 
1.588887e+00 1.861209e+00 -8.780482e-01 -1.324760e+00 -1.468268e+00 -1.080728e+00 7.756388e+00 1.303678e+00 
1.542371e+00 1.885551e+00 -8.579380e-01 -1.260760e+00 -1.415365e+00 -1.257745e+00 7.740963e+00 1.358749e+00 
1.494855e+00 1.909112e+00 -8.577140e-01 -1.196128e+00 -1.320684e+00 -1.434462e+00 7.724893e+00 1.414087e+00 
1.446599e+00 1.931723e+00 -8.775535e-01 -1.141497e+00 -1.184393e+00 -1.589279e+00 7.708265e+00 1.469382e+00 
1.397611e+00 1.953362e+00 -9.094019e-01 -1.103697e+00 -1.022616e+00 -1.708489e+00 7.691080e+00 1.524630e+00 
1.347899e+00 1.974006e+00 -9.443009e-01 -1.081925e+00 -8.532882e-01 -1.793651e+00 7.673343e+00 1.579826e+00 
1.297757e+00 1.993531e+00 -9.771360e-01 -1.072127e+00 -6.872243e-01 -1.852628e+00 7.655156e+00 1.634664e+00 
1.246646e+00 2.012137e+00 -1.006449e+00 -1.070465e+00 -5.262632e-01 -1.893493e+00 7.636322e+00 1.689745e+00 
1.194860e+00 2.029694e+00 -1.031642e+00 -1.074372e+00 -3.721889e-01 -1.921124e+00 7.616942e+00 1.744760e+00 
1.142419e+00 2.046187e+00 -1.052836e+00 -1.082077e+00 -2.248002e-01 -1.939031e+00 7.597020e+00 1.799705e+00 
1.089346e+00 2.061598e+00 -1.070317e+00 -1.092390e+00 -8.356807e-02 -1.949557e+00 7.576556e+00 1.854575e+00 
1.035662e+00 2.075912e+00 -1.084400e+00 -1.104493e+00 5.209220e-02 -1.954307e+00 7.555553e+00 1.909364e+00 
9.816932e-01 2.089043e+00 -1.095332e+00 -1.117734e+00 1.820219e-01 -1.954414e+00 7.534134e+00 1.963768e+00 
9.268668e-01 2.101119e+00 -1.103496e+00 -1.131837e+00 3.081353e-01 -1.950688e+00 7.512064e+00 2.018381e+00 
8.715055e-01 2.112051e+00 -1.109056e+00 -1.146419e+00 4.301142e-01 -1.943717e+00 7.489461e+00 2.072898e+00 
8.156354e-01 2.121825e+00 -1.112214e+00 -1.161237e+00 5.483098e-01 -1.933954e+00 7.466329e+00 2.127314e+00 
7.592835e-01 2.130425e+00 -1.113146e+00 -1.176102e+00 6.630197e-01 -1.921750e+00 7.442669e+00 2.181622e+00 
7.027900e-01 2.137802e+00 -1.112017e+00 -1.190783e+00 7.738925e-01 -1.907466e+00 7.418617e+00 2.235521e+00 
6.455580e-01 2.144025e+00 -1.108948e+00 -1.205319e+00 8.823672e-01 -1.891165e+00 7.393910e+00 2.289599e+00 
5.879258e-01 2.149038e+00 -1.104060e+00 -1.219526e+00 9.880059e-01 -1.873102e+00 7.368681e+00 2.343553e+00 
5.299211e-01 2.152830e+00 -1.097458e+00 -1.233317e+00 1.090966e+00 -1.853428e+00 7.342932e+00 2.397377e+00 
4.715713e-01 2.155392e+00 -1.089237e+00 -1.246618e+00 1.191382e+00 -1.832272e+00 7.316664e+00 2.451065e+00 
4.129038e-01 2.156714e+00 -1.079484e+00 -1.259364e+00 1.289372e+00 -1.809745e+00 7.289881e+00 2.504612e+00 
3.542706e-01 2.156790e+00 -1.068342e+00 -1.271434e+00 1.384517e+00 -1.786076e+00 7.262735e+00 2.557719e+00 
2.950507e-01 2.155612e+00 -1.055758e+00 -1.282909e+00 1.477957e+00 -1.761089e+00 7.234928e+00 2.610966e+00 
